pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao,canal_extracao,canal_confirmado,divergencia,motivo_confirmacao
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.001,expressoes-idiomaticas,Articulação-boca divergente para função discursiva,"A articulação-boca pode ser semanticamente divergente do sinal manual, mas cumprir uma função sintático-discursiva (ênfase, negação implícita, construção de significado). Exemplos: AJUDAR + 'copo' (como ajudar?), PROBLEMA + 'pote' (não tem problema).","Contextos discursivos onde a sobreposição semântica não é direta, mas a articulação-boca contribui para a construção do sentido ou ênfase.",false,Como ajudar? -> AJUDAR + AB('copo') ; Não tem problema -> PROBLEMA + AB('pote'),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,268,"a articulação-boca não possui congruência semântica, mas se relaciona morfossintática ou discursivamente para a construção da sinalização.",sign2voice,sign2voice,,A articulação de boca não é representada na glosa escrita.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.002,expressoes-idiomaticas,Articulação-boca performática,"Uso de articulações-boca que imitam formas visuais-vibracionais da língua oral ou comportamentos (como 'papapa' para imitar fala/tagarelar ou fantoches), conferindo caráter performático e prosódico à sinalização.","Narrativas ou descrições que envolvem fala de ouvintes, imitação de sons ou comportamentos verbais.",false,Falar muito/tagarelar -> [Sinal contextual] + AB('papapa') ; Telefone -> TELEFONE + AB('alo'),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,274,"os surdos articulam em forma de pa-pa-pa e isso pode ser referência a um teatro de fantoche, por exemplo, em que o movimento visual dos fantoches (visualmente os surdos veem como pa-pa-pa) é imitado e incorporado como recurso prosódico para imitar ouvinte.",sign2voice,sign2voice,,Glosa não carrega ações de boca ou imitações sonoras.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.003,expressoes-idiomaticas,Blocos de sentido em sinal único,"Expressões idiomáticas em Libras frequentemente consistem em um único sinal simples que representa um bloco de sentido complexo, equivalente a uma estrutura oracional completa em Língua Portuguesa. Isso ocorre devido à alta produtividade da modalidade visual em condensar conceitos complexos em unidades lexicais manuais simples.","Quando uma expressão idiomática ou conceito complexo em português pode ser traduzido por um único sinal em Libras, em vez de uma sequência de sinais.",false,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,338,"é bastante produtivo na Língua de Sinais brasileira a criação de sinais que representam ideias complexas, blocos de sentido, que, em Língua Portuguesa, por exemplo, equivalem a estruturas oracionais.",voice2sign,sign2voice,sim,Regra descreve fenômeno sem exigir nada sobre a linha escrita.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.004,expressoes-idiomaticas,Morfemas-boca como unidade lexical,"Unidades lexicais sinalizadas podem ser constituídas exclusivamente por expressões faciais, especificamente morfemas-boca, para representar significados oracionais complexos. Isso permite a criação de sinais que traduzem sentidos complexos sem o uso de movimentos manuais complexos.","Quando o significado é expresso primariamente pela boca/rosto, formando uma unidade lexical independente ou parte de uma expressão idiomática.",false,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,338,"unidades lexicais sinalizadas constituídas por expressões faciais, como aquelas constituídas apenas de morfemas-boca.",sign2voice,sign2voice,,"Morfemas-boca não aparecem na glosa escrita, impossibilitando verificação."
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.005,expressoes-idiomaticas,Expressões idiomáticas de mão única,"Expressões idiomáticas podem ser constituídas por uma única unidade lexical sinalizada (um único sinal), onde o significado não é a soma literal das partes, mas uma construção cultural fixa.",Quando a frase em português corresponde a um idiomatismo que em Libras é realizado por um único sinal morfológico simples.,false,Ficar de cabelos em pé -> CABELOS-EM-PÉ ; Estar entendiado/a perto de um casal -> VELA-MOSTRAR ; Quebrar a cara -> CARA-QUEBRAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,"Existem Expressões Idiomáticas constituídas de apenas uma unidade lexical sinalizada, como nos exemplos a seguir: (4) VELA-MOSTRAR ... (5) CARA-QUEBRAR",voice2sign,sign2voice,sim,Exige conhecimento cultural externo não presente na glosa escrita.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.006,expressoes-idiomaticas,Expressões idiomáticas de múltiplos sinais,"Expressões idiomáticas podem ser constituídas por mais de uma unidade lexical sinalizada (combinação de sinais), formando uma estrutura sintática fixa com significado conotativo.",Quando a frase em português corresponde a um idiomatismo que em Libras é realizado por uma sequência de dois ou mais sinais.,false,Pessoa turrona -> CABEÇA DURA ; Não ter vergonha na cara -> VERGONHA NÃO TER ; Olho vivo -> ORELHA CARA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,"Existem expressões idiomáticas constituídas por mais de uma unidade lexical sinalizada, ou seja, por mais de um sinal, como nos exemplos a seguir: (7) CABEÇA DURA ... (8) VERGONHA NÃO TER",voice2sign,sign2voice,sim,"Exige conhecimento externo sobre o significado idiomático, não presente na glosa."
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.007,expressoes-idiomaticas,Morfemas faciais como constituintes idiomáticos,"Expressões idiomáticas podem ser constituídas exclusivamente por morfemas-boca (expressões faciais) ou combiná-los com sinais manuais, onde a expressão facial carrega o significado idiomático.",Quando o significado da expressão depende de uma configuração labial ou facial específica (morfema-boca) que funciona como unidade lexical ou parte dela.,false,Isso mesmo! -> LÍNGUA-FORA ; Impressionante! -> LÁBIOS-FECHADOS ; Que desânimo! -> LÁBIOS-TREME,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,346,"Quanto às expressões idiomáticas constituídas apenas de morfemas-boca, exemplificam-se as que seguem: (16) LÍNGUA-FORA ... (17) LÁBIOS-FECHADOS",sign2voice,sign2voice,,Morfemas faciais não aparecem na glosa escrita.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.009,expressoes-idiomaticas,Metáforas baseadas em mãos e fluência,"A produtividade idiomática em Libras frequentemente utiliza a metáfora das 'mãos' para descrever a fluência, a clareza ou a dificuldade na produção linguística (ex: mãos leves, mãos duras).","Quando a frase descreve a habilidade, fluência ou dificuldade de alguém em se comunicar ou sinalizar, utilizando a metáfora do peso ou leveza das mãos.",false,Tem fluência em Libras -> MÃOS LEVES ; Tem pouca fluência em Libras -> MÃOS DURAS ; Extremamente fluente em Libras -> MÃOS-HABILIDOSAS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,348,Exemplos de expressões idiomáticas com 'olhos' e com as 'mãos' refletem uma tipicidade cultural própria das línguas de sinais ... (19) MÃOS LEVES ... (20) MÃOS DURAS,voice2sign,sign2voice,sim,Regra descreve fenômeno sem exigir nada na linha escrita.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.010,expressoes-idiomaticas,Expressões Idiomáticas Equivalentes,"Expressões da Libras que possuem o mesmo sentido semântico que expressões da Língua Portuguesa, mas diferem na forma (glosa/sinal). Devem ser traduzidas mantendo o sentido idiomático, não a estrutura literal.",Quando a frase em português contém uma expressão idiomática que possui um equivalente direto em Libras com glosa diferente (ex: 'cara de pau' -> CARA-BATER).,false,Cara de pau -> CARA-BATER ; Num piscar de olhos -> OLHO-PISCAR ; Prestes atenção! -> OLHOS-ABRIR ; Babando! -> BABAR ; Dar com a cara na porta -> PORTA-NA-CARA ; Ficar cara a cara -> CARA-CARA ; Fulano é cabeção -> CABEÇA-E-MÃO ; Falar mal pelas costas -> FALAR PELAS-COSTAS ; Por baixo dos panos -> POR-BAIXO ; Arregaçar as mangas -> MANGA-ENROLAR ; Cair o queixo -> QUEIXO-CAIR ; Que linguarudo! -> LÍNGUA-GRANDE ; Engolir sapo -> ESTAR-ENTALADO ; Ficar congelado -> GELO-FICAR ; A máscara caiu -> ROSTO-CAIR ; Não é comigo! -> UNHAS-LIXAR ; Disfarçar -> MAQUIAR ; Passar na frente -> ATRAVESSAR-NA-FRENTE ; Pessoa antiquada -> CARA-QUADRADA ; Que nojo! -> HORROR ; Pegar alguém no laço -> PESCAR-EL@ ; Ter dor de cotovelo -> COTOVELO-CAIR ; Morrer de rir -> BARRIGA-TORCER ; Matar aula -> CUSPIR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,354,EXPRESSÕES IDIOMÁTICAS SINALIZADAS GLOSAS E SIGNIFICADOS EM LÍNGUA PORTUGUESA (35’) (35’) e (35’’) CARA-BATER Cara de pau. Que safadeza. Ter vergonha na cara.,voice2sign,sign2voice,sim,Exige conhecimento externo de equivalências semânticas não presentes no texto.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.011,expressoes-idiomaticas,Expressões Idiomáticas Semelhantes,"Expressões da Libras que são equivalentes no sentido, mas diferentes na forma em relação às expressões da Língua Portuguesa. Diferem das equivalentes por não serem traduções diretas de estruturas idiomáticas portuguesas, mas sim construções próprias com sentido similar.","Quando a frase em português expressa um conceito idiomático que em Libras é representado por uma glosa que não é uma tradução literal nem uma estrutura idêntica, mas semanticamente alinhada.",false,Ficar com ciúme -> COTOVELO-CAIR ; Morrer de rir -> BARRIGA-TORCER ; Desprezar algo -> CUSPIR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,358,"As expressões idiomáticas semelhantes referem-se a expressões idiomáticas da Libras, equivalentes no sentido e diferentes na forma em relação a expressões idiomáticas da Língua Portuguesa",voice2sign,sign2voice,sim,"Exige julgamento semântico de equivalência idiomática, não verificável apenas pela sequência de glosas."
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.012,expressoes-idiomaticas,Expressões Idiomáticas Diferentes (Próprias da Libras),"Expressões idiomáticas que são tipicamente da Libras, diferentes tanto no sentido quanto na forma em relação às expressões da Língua Portuguesa. Não possuem um equivalente idiomático direto em português com a mesma estrutura ou imagem metafórica.",Quando a glosa em Libras representa um conceito idiomático que não tem um paralelo estrutural ou semântico direto em uma expressão idiomática da Língua Portuguesa.,false,Passou da hora -> ABRE-FECHA ; Faltou eu! -> BOCA-BATER-PASSAR ; Estou pasma! -> QUEIXO-MÃO-BATER-PASSAR ; Não tem mais jeito! -> MÃOS-PEITO-APERTAR ; Assim não dá! -> U-GIRA ; Só enxerga a orelha (do surdo) -> ORELHA-QUADRADA ; Falar disso me dá alergia -> BRAÇO-COÇAR ; Pegou mal! -> IRRITAR ; Convencer alguém -> VIOLINO-TOCAR ; Brega -> MÃO-BOCA-LIMPAR ; Disfarça! -> NARIZ-PINÇAR+++ ; Deixa pra lá! -> ABANDONAR-EF ; Que exagero! -> BOCA-ABANDONAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,359,"As Expressões idiomáticas diferentes referem-se a expressões idiomáticas da Libras diferentes, no sentido e na forma, em relação a expressões idiomáticas da Língua Portuguesa",voice2sign,sign2voice,sim,"Exige análise semântica externa, não verificável apenas pela sequência de glosas."
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.013,expressoes-idiomaticas,Falsos Cognatos Idiomáticos,"Expressões que parecem ter o mesmo significado em Libras e Português devido à similaridade lexical, mas possuem significados distintos. Exemplo: 'mãos leves' em português significa ladrão, mas em Libras significa intérprete fluente/suave.","Quando uma expressão idiomática em português tem uma tradução literal que parece correta em Libras, mas o significado real em Libras é diferente (falso cognato).",false,Mãos leves (ladrão) -> MÃOS LEVES (Bem fluente em Libras),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,362,"Em Língua Portuguesa, a expressão idiomática “mãos leves” refere-se, grosso modo, a uma pessoa que furta algo sem que seja percebido; em outras palavras, um ladrão. Em Língua de Sinais brasileira, entretanto, (73) refere-se a intérprete(s) de mãos leves",voice2sign,sign2voice,sim,Exige conhecimento semântico externo não presente na glosa.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.014,expressoes-idiomaticas,Metáforas Estruturais: Pessoas como Tempero,Mapeamento metafórico onde pessoas são conceituadas como temperos. A ausência de sal indica falta de carisma/graça; doçura indica simpatia.,"Quando a descrição de uma pessoa em português usa termos como 'sem graça', 'sem carisma' ou 'fofo/doce', mapeando para a metáfora do tempero.",false,Sem sal! -> SAL-FALTA ; Que doce! -> DOCE-MUITO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,364,"Em Língua de Sinais brasileira, podemos elencar alguns desses mapeamentos metafóricos presentes em expressões idiomáticas. Seguem exemplos que retratam que pessoas são tempero, como em (74) e (75), há pessoas sem sal (sem sabor, sem graça), doces, azedas etc",voice2sign,sign2voice,sim,Regra descreve mapeamento sem especificar quais sinais devem aparecer na glosa.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.015,expressoes-idiomaticas,Metáforas Estruturais: Pessoas como Máquinas,Mapeamento metafórico onde pessoas são conceituadas como máquinas. 'Enferrujar' ou 'travar' refere-se a falta de prática ou rigidez física/mental.,"Quando a frase em português descreve alguém como 'enferrujado', 'travado' ou precisando de 'lubrificação' (prática), mapeando para a metáfora da máquina.",false,Precisa desenferrujar as mãos -> MÃO-LUBRIFICAR ; Braço enferrujado -> BRAÇO-JUNTA-ENCOLHER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,365,"pessoas são máquinas, como em (76), que demonstra que as pessoas enferrujam e precisam de lubrificantes como as máquinas; e em (77), que demonstra que pessoas travam como máquinas",voice2sign,sign2voice,sim,Regra descreve fenômeno sem exigir nada sobre a linha escrita.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.016,expressoes-idiomaticas,Metáforas Estruturais: Pessoas como Animais,"Mapeamento metafórico onde pessoas são comparadas a animais para descrever velocidade (lesma, tartaruga) ou comportamento (humildade/submissão via rabo/orelhas).","Quando a frase em português usa comparações com animais para descrever lentidão ('lento como lesma') ou submissão ('rabo entre as pernas', 'baixar as orelhas').",false,É uma lesma -> LESMA ; É uma tartaruga -> TARTARUGA ; Ficar com o rabo entre as pernas -> RABO-ESCONDER ; Baixar as orelhas -> ORELHAS-BAIXAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,365,"pessoas são animais, como em (78) e (79), que mostram que uma pessoa pode ser uma lesma ou uma tartaruga, por agir lentamente. Também pode ter comportamento de animais, como é o caso de uma pessoa humilde ou que se humilha, “colocando o rabo entre as pernas”, como em (80) e abaixando as orelhas, como em (81)",voice2sign,sign2voice,sim,Regra descreve mapeamento metafórico sem exigir sequência específica de sinais na glosa.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.017,expressoes-idiomaticas,Metáforas Orientacionais: Rejeição e Afastamento,"Sinais que envolvem afastamento do corpo ou abaixamento das mãos remetem a sentidos negativos, rejeição, desprezo ou incompatibilidade. Aproximação do corpo e elevação remetem a sentidos positivos.","Quando a intenção comunicativa é de rejeitar, afastar, desprezar ou indicar incompatibilidade, utilizando movimentos de afastamento do corpo ou empurrar para longe.",false,Não perca tempo com isso! -> AFASTAR-EU ; Rejeitar alguém -> VOMITAR ; Deixe longe! -> EMPURRAR-X ; Não combina -> CHOQUE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,366,"O afastamento do corpo e o abaixamento das mãos remete a sentidos negativos e a sentimento de rejeição, afastar do corpo tem o sentido negativo. Colar ao corpo tem sentido de aperto.",sign2voice,sign2voice,,"Exige verificar movimento de afastamento, que não está na glosa."
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.018,expressoes-idiomaticas,Metáforas Orientacionais: Aperto e Encurralamento,"Sinais que envolvem colar ao corpo ou pressão remetem a sentidos de aperto, encurralamento ou beco sem saída.","Quando a intenção comunicativa é de encurralar, pressionar ou indicar uma situação sem saída, utilizando movimentos de aperto contra o corpo.",false,Encurralar alguém -> APERTAR-PESCOÇO-TRÁS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,367,"Por fim, (86) demonstra o aperto, refletindo a ideia de “colocar contra a parede”, “encurralar”.",sign2voice,sign2voice,,"Exige verificar movimento de aperto contra o corpo, invisível na glosa."
