pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
voice2sign,ASLFD.SINTAXE.097,sintaxe,Construção de frases com 'both' para indicar múltiplas ações,O sinal 'BOTH' é usado para indicar que duas ações ou habilidades são possíveis ou realizadas simultaneamente.,Frase com duas ações ou habilidades realizadas por uma pessoa,True,He can box and wrestle. -> BOX WRESTLE BOTH CAN HIM ; She can swim and run. -> SWIM RUN BOTH CAN HER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),251,He can box and wrestle. Sign: BOX — WRESTLE — BOTH CAN HIM
voice2sign,ASLFD.SINTAXE.098,sintaxe,Construção de frases com 'can't' para negação de possibilidade,"A negação de possibilidade é indicada com o sinal 'CAN’T' no final da frase, após o verbo e o sujeito.",Frase com impossibilidade de realizar duas ações simultaneamente,True,"If you play soccer, you can't play basketball. -> IF SOCCER PLAY YOU BASKETBALL PLAY YOU CAN'T ; You can't go and stay. -> GO STAY CAN'T",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),251,"If you play soccer, you can't play basketball. Sign: IF SOCCER PLAY YOU — BASKETBALL PLAY YOU — CAN’T"
voice2sign,ASLFD.SINTAXE.099,sintaxe,Construção de frases com 'good' como adjetivo final,"O adjetivo 'good' é colocado no final da frase, após o substantivo, para descrever o estado ou qualidade do objeto.",Frase com avaliação positiva de um evento ou objeto,True,The soccer game was good. -> SOCCER GAME GOOD ; The meeting was good. -> MEETING GOOD,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),251,The soccer game was good. Sign: SOCCER GAME — GOOD
voice2sign,ASLFD.SINTAXE.100,sintaxe,Construção de frases com 'upstairs' como localização,O sinal 'UPSTAIRS' é usado no final da frase para indicar localização no andar superior.,Frase com localização de reunião ou evento no andar superior,True,The managers meeting is upstairs. -> MANAGERS MEETING UPSTAIRS ; The office is upstairs. -> OFFICE UPSTAIRS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),245,The managers meeting is upstairs. Sign: MANAGERS MEETING — UPSTAIRS
voice2sign,ASLFD.SINTAXE.101,sintaxe,Construção de frases com 'player' usando o sinal do esporte + 'AGENT',"Para indicar que alguém é jogador de um esporte, o sinal do esporte é seguido pelo sinal 'AGENT' para indicar o agente.",Frase com pessoa que pratica um esporte,True,He’s a football player. -> FOOTBALL PLAY HIM ; She’s a golfer. -> GOLF AGENT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),252,He’s a football player. Sign: FOOTBALL — PLAY HIM
voice2sign,ASLFD.VERBOS.019,verbos,"Forma verbal para 'match', 'game' e 'challenge' com movimento duplo ou simples","Os sinais para 'match', 'game' e 'challenge' são iguais, mas com movimento duplo quando são substantivos e movimento simples quando são verbos.","Frase com 'match', 'game' ou 'challenge' como substantivo ou verbo",True,The match was exciting. -> MATCH EXCITING ; We challenge you. -> CHALLENGE YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,"You sign match, game, and challenge the same way, except the nouns game and match get a double motion while the verb challenge gets a single motion."
voice2sign,ASLFD.VERBOS.020,verbos,"Forma verbal para 'race', 'compete' e 'sports' com movimento de A","Os sinais para 'race', 'compete' e 'sports' são feitos com a mão em forma manual A, palmas juntas, alternando para frente e para trás.",Frase com competição ou corrida,True,They are racing. -> RACE ; We compete in sports. -> COMPETE SPORTS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,"You sign compete, sports, and race the same way. Make the manual A handshape with both hands, put your palms together, and then alternate them back and forth."
voice2sign,ASLFD.SINTAXE.104,sintaxe,Construção de frases com 'versus' usando o sinal de 'challenge',"O sinal para 'versus' é o mesmo que o sinal para 'challenge', usado para indicar confronto entre dois lados.",Frase com confronto entre dois times ou pessoas,True,The game is team A versus team B. -> TEAM A CHALLENGE TEAM B ; It's me versus you. -> ME CHALLENGE YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,"If you want to sign versus, use the same sign as the one for challenge."
voice2sign,ASLFD.SINTAXE.105,sintaxe,Construção de frases com 'team' como sujeito,"O sinal 'TEAM' é usado como sujeito em frases, geralmente seguido por verbo e complemento.",Frase com equipe como sujeito,True,Our team won the race. -> OUR TEAM RACE WON ; The team is strong. -> TEAM STRONG,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),252,Our team won the race. Sign: OUR TEAM — RACE — WON
voice2sign,ASLFD.SINTAXE.106,sintaxe,Construção de frases com 'tied' ou 'even' usando 'TIE/EVEN',O sinal 'TIE/EVEN' é usado para indicar empate em competição.,Frase com empate em jogo ou competição,True,The game ended in a tie. -> GAME TIE ; It's even. -> EVEN,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),249,TIE/EVEN
voice2sign,ASLFD.SINTAXE.107,sintaxe,Construção de frases com 'closed' para negação de abertura,O sinal 'CLOSED' é usado para indicar que um local ou serviço não está aberto.,Frase com local fechado,True,The business is closed. -> BUSINESS CLOSED ; The office is closed. -> OFFICE CLOSED,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),246,The business is closed. Sign: BUSINESS CLOSED
voice2sign,ASLFD.SINTAXE.108,sintaxe,Construção de frases com 'discuss' para reunião,O sinal 'DISCUSS' é usado para indicar uma reunião ou conversa formal.,Frase com reunião ou discussão,True,We need to discuss this. -> DISCUSS THIS ; The meeting is about discussion. -> MEETING DISCUSS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),244,DISCUSS
voice2sign,ASLFD.SINTAXE.109,sintaxe,Construção de frases com 'promotion' para avanço profissional,O sinal 'PROMOTION' é usado para indicar promoção no trabalho.,Frase com avanço de cargo,True,She got a promotion. -> SHE PROMOTION ; He was promoted. -> HE PROMOTION,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),244,PROMOTION
voice2sign,ASLFD.SINTAXE.110,sintaxe,Construção de frases com 'trading' para negociação de ações,O sinal 'TRADING' é usado para indicar compra e venda de ações.,Frase com negociação de ações,True,He is trading stocks. -> HE TRADING STOCKS ; Trading is risky. -> TRADING RISKY,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),244,TRADING (stocks)
voice2sign,ASLFD.SINTAXE.111,sintaxe,Construção de frases com 'work' como verbo ou substantivo,"O sinal 'WORK' é usado tanto como verbo quanto como substantivo, dependendo do contexto.",Frase com trabalho como atividade ou ocupação,True,I work every day. -> WORK EVERY DAY ; Work is important. -> WORK IMPORTANT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),244,WORK
voice2sign,ASLFD.SINTAXE.112,sintaxe,Construção de frases com 'closed down' para tela de computador,O sinal 'CLOSED DOWN' é usado para indicar que a tela do computador está fechada.,Frase com tela de computador fechada,True,The computer is closed down. -> COMPUTER CLOSED DOWN ; The screen is closed down. -> SCREEN CLOSED DOWN,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),244,CLOSED DOWN (as in computer screen)
voice2sign,ASLFD.SINTAXE.113,sintaxe,Construção de frases com 'business' como local ou atividade,O sinal 'BUSINESS' é usado para indicar um local de trabalho ou atividade comercial.,Frase com empresa ou negócio,True,The business is open. -> BUSINESS OPEN ; I work in business. -> WORK BUSINESS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),244,BUSINESS
voice2sign,ASLFD.SINTAXE.114,sintaxe,Ordem de elementos em frases com tempo futuro,"Em frases com tempo futuro, o sinal de tempo (como TOMORROW) é posicionado antes do verbo principal, seguido pelo sujeito e pelo verbo. O sujeito é indicado por um pronome de pessoa (ME, YOU, HIM, HER) ou por um sinal de referência no espaço.","Frase com tempo futuro expresso por palavras como 'tomorrow', 'next week', ou 'will' em inglês",True,I’ll go swimming tomorrow. -> TOMORROW — SWIM ME ; I’ll stay home and read. -> NO — HOME STAY — READ,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),271,TOMORROW — SWIM ME
voice2sign,ASLFD.PERGUNTA.010,pergunta,Forma de perguntas com 'if' e 'how',"Perguntas iniciadas com 'if' ou 'how' são sinalizadas com o sinal Q no final da frase, e o sinal 'IF' ou 'HOW' é colocado no início. O sinal Q é usado para indicar que a frase é uma pergunta, mesmo que não haja mudança de expressão facial.",Frase com início em 'if' ou 'how' em inglês,True,"If it rains, are you going swimming? -> IF RAIN — YOU SWIMMING Q ; How do I get blood drawn? -> ME — BLOOD DRAWN — HOW Q",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),271,IF RAIN — YOU SWIMMING Q
voice2sign,ASLFD.PRONOMES.015,pronomes,Uso de pronomes pessoais como sujeito,"O pronome pessoal (ME, YOU, HIM, HER, US) é usado como sujeito da frase e é sinalizado antes do verbo. O sinal 'ME' e 'YOU' são feitos com o dedo indicador apontando para o próprio corpo ou para o interlocutor.","Frase com sujeito pessoal em inglês (I, you, he, she, we)",True,I’ll stay home and read. -> NO — HOME STAY — READ ; He needs an injection. -> INJECTION — NEED — HIM,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),279,INJECTION — NEED — HIM
voice2sign,ASLFD.VERBOS.022,verbos,Uso de 'need' com sujeito e objeto,"O verbo 'need' é sinalizado com o sujeito antes do verbo, seguido do objeto. O sinal 'NEED' é feito com a mão dominante em forma de C, movendo-se para frente com leve pressão.",Frase com 'need' em inglês,True,Do you need a nurse? -> NURSE — NEED Q ; You need to see a chiropractor. -> CHIROPRACTOR — NEED YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),275,NURSE — NEED Q
voice2sign,ASLFD.SINTAXE.115,sintaxe,Ordem de objetos e ações em frases de ação,"Em frases com ações, o objeto é sinalizado antes do verbo, seguido do sujeito. O verbo é sinalizado com movimento direto e claro, sem necessidade de sinal de sujeito explícito se já estiver no contexto.",Frase com ação e objeto em inglês (ex: 'sit in the wheelchair'),True,Sit in the wheelchair. -> WHEELCHAIR — SIT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),283,WHEELCHAIR — SIT
voice2sign,ASLFD.NEGACAO.004,negacao,Uso de 'no' para negação,"A negação é sinalizada com o sinal 'NO', que é feito com a mão dominante em forma de C, movendo-se para baixo e para frente, geralmente com expressão facial de negação. O sinal 'NO' é colocado no início da frase.","Frase com negação em inglês (ex: 'no, I'll stay home')",True,"No, I’ll stay home and read. -> NO — HOME STAY — READ",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),272,NO — HOME STAY — READ
voice2sign,ASLFD.TEMPO-ASPECTO.009,tempo-aspecto,Uso de 'here' para indicar presença,"O sinal 'HERE' é usado para indicar que alguém ou algo está presente no momento. É sinalizado com o dedo indicador apontando para o local onde a pessoa está, e é comum em frases como 'The doctor is in'.",Frase com 'is in' ou 'is here' em inglês,True,The doctor is in. -> DOCTOR HERE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),275,DOCTOR HERE
voice2sign,ASLFD.SINTAXE.116,sintaxe,Uso de 'your' como possessivo em ASL,O sinal 'YOUR' é usado para indicar posse e é sinalizado com o dedo indicador apontando para o interlocutor. É colocado antes do substantivo que é possuído.,Frase com 'your' em inglês,True,I need to check your blood pressure. -> YOUR — BLOOD PRESSURE — CHECK — ME — MUST,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),279,YOUR — BLOOD PRESSURE — CHECK — ME — MUST
voice2sign,ASLFD.SINTAXE.117,sintaxe,Uso de 'has' com sujeito e objeto,"O verbo 'has' é sinalizado com o sujeito antes do verbo, seguido do objeto. O sinal 'HAS' é feito com a mão dominante em forma de C, movendo-se para frente com leve pressão.",Frase com 'has' em inglês,True,She has an infection. -> INFECTION — HAS — HER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),283,INFECTION — HAS — HER
voice2sign,ASLFD.SINTAXE.118,sintaxe,Uso de 'have' com sujeito e objeto,"O verbo 'have' é sinalizado com o sujeito antes do verbo, seguido do objeto. O sinal 'HAVE' é feito com a mão dominante em forma de C, movendo-se para frente com leve pressão.",Frase com 'have' em inglês,True,You have a sprain. -> SPRAIN — HAVE — YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),284,SPRAIN — HAVE — YOU
